-0.060293,0.0011901,-0.0020842,148.19,-0.004893,-0.59354,1.344
-0.058327,0.013851,-0.001384,149.16,-0.0048824,-0.60323,1.3303
-0.05868,0.023548,0.0054742,150.21,-0.0048692,-0.61288,1.3162
-0.059269,0.02218,0.0016283,149.73,-0.0048533,-0.62248,1.3017
-0.060749,0.013776,-0.00087426,148.12,-0.0048349,-0.63202,1.2868
-0.059933,0.013487,0.0057824,151.12,-0.0048137,-0.6415,1.2716
-0.060118,0.0030361,0.0066401,148.07,-0.0047899,-0.65093,1.2561
-0.058613,0.020483,-0.0058764,152.06,-0.0047634,-0.6603,1.2401
-0.056799,0.023774,-0.0049784,148.06,-0.0047342,-0.6696,1.2238
-0.057745,0.0047631,0.0024182,148.6,-0.0047023,-0.67884,1.2071
-0.057541,0.002626,-0.0062337,151.38,-0.0046676,-0.68802,1.1901
-0.059854,0.0024546,-0.0050745,151.25,-0.0046301,-0.69713,1.1727
-0.056305,0.016924,0.0024503,148.97,-0.00459,-0.70617,1.155
-0.060518,0.017073,0.0051799,149.65,-0.004547,-0.71515,1.1369
-0.059815,0.0012064,-0.0053932,149.79,-0.0045013,-0.72405,1.1185
-0.058832,0.0018295,0.0060657,148,-0.0044527,-0.73287,1.0997
-0.058182,0.0301,-6.1641e-05,151.26,-0.0044014,-0.74162,1.0805
-0.060129,0.013684,-0.0067741,148.42,-0.0043474,-0.75029,1.061
-0.057893,0.0038665,-0.0064052,151.37,-0.0042905,-0.75888,1.0412
-0.058206,0.0021747,-0.0069633,149.69,-0.0042309,-0.76739,1.021
-0.060539,0.03064,-0.0034052,149.28,-0.0041684,-0.77582,1.0005
-0.058177,0.015738,-0.003824,150.68,-0.0041032,-0.78416,0.97965
-0.058797,0.016835,0.00036821,148.98,-0.0040353,-0.79242,0.95846
-0.060422,0.01743,0.0011841,149.91,-0.0039646,-0.80059,0.93693
-0.056545,0.025849,-0.0040985,151.81,-0.0038911,-0.80867,0.91507
-0.058187,0.006984,0.0005383,150.1,-0.0038149,-0.81665,0.89288
-0.058118,0.029897,-0.0027892,149.48,-0.003736,-0.82455,0.87036
-0.060066,0.0074364,0.00083295,148.26,-0.0036543,-0.83235,0.84752
-0.06002,0.017295,-0.0035557,149.1,-0.00357,-0.84005,0.82436
-0.056516,0.016604,0.0031618,151.03,-0.003483,-0.84765,0.80088
-0.059519,0.0061989,-0.0059533,150.37,-0.0033933,-0.85515,0.77708
-0.058782,0.015511,-0.0031606,151.31,-0.0033011,-0.86256,0.75297
-0.057042,0.01512,-0.0020524,148.75,-0.0032062,-0.86986,0.72855
-0.059816,0.008074,-0.0046384,149.94,-0.0031087,-0.87705,0.70383
-0.057926,0.024375,-0.0053465,150.31,-0.0030087,-0.88414,0.6788
-0.056277,0.0088847,-0.0044564,149.65,-0.0029062,-0.89112,0.65347
-0.056679,0.016864,-0.0062727,151.93,-0.0028012,-0.89799,0.62785
-0.058437,0.0021494,-0.00056455,148.74,-0.0026938,-0.90475,0.60192
-0.05856,0.02883,0.0027021,151.21,-0.0025839,-0.91139,0.57571
-0.056072,0.01066,-0.0050196,150.67,-0.0024717,-0.91792,0.54922
-0.059705,0.031967,-0.0032902,150.37,-0.0023573,-0.92434,0.52243
-0.059572,0.016507,0.0015735,150.21,-0.0022405,-0.93064,0.49537
-0.056314,0.0044137,0.0007106,149.56,-0.0021216,-0.93682,0.46803
-0.056026,0.018814,-0.0079021,148.44,-0.0020005,-0.94288,0.44042
-0.060484,0.022213,-0.0047347,151.72,-0.0018774,-0.94882,0.41254
-0.060383,0.019952,0.001165,151.81,-0.0017523,-0.95463,0.38439
-0.05969,0.021318,-0.0019527,150.93,-0.0016252,-0.96032,0.35598
-0.056719,0.024836,-0.0057296,147.98,-0.0014963,-0.96589,0.32731
-0.059062,0.020683,0.0019874,147.98,-0.0013656,-0.97132,0.29839
-0.057497,0.011475,0.0037598,151.94,-0.0012332,-0.97663,0.26922
-0.059931,0.034835,-0.008483,150.04,-0.0010993,-0.98181,0.2398
-0.056778,0.0076349,-0.0068241,151.53,-0.0009639,-0.98685,0.21014
-0.059711,0.017978,0.0015381,151.89,-0.00082714,-0.99177,0.18025
-0.058137,0.02329,-0.0064233,150.04,-0.00068912,-0.99655,0.15011
-0.057397,0.0066282,0.0040519,150.87,-0.00054999,-1.0012,0.11975
-0.057875,0.0059833,-0.0067634,148.38,-0.00040987,-1.0057,0.08917
-0.058653,0.0029719,0.0023103,148.75,-0.00026861,-1.0101,0.058364
-0.059294,0.0075662,-0.0057017,151.62,-0.00012603,-1.0143,0.027342
-0.057637,0.004481,0.00035702,151.2,1.7743e-05,-1.0184,-0.003891
-0.057418,0.021059,0.0015359,148.94,0.0001626,-1.0223,-0.035332
-0.058559,0.012425,0.00062171,148.71,0.00030843,-1.0261,-0.066975
-0.056107,0.012669,-0.0065872,149.22,0.00045511,-1.0298,-0.098816
-0.05862,0.017439,0.0020269,148.33,0.00060255,-1.0333,-0.13085
-0.057058,0.0073261,0.0025239,150.13,0.00075062,-1.0367,-0.16307
-0.058452,0.0058584,0.0029143,151.65,0.00089922,-1.0399,-0.19548
-0.05814,0.028099,-0.0088516,149.54,0.0010482,-1.043,-0.22807
-0.056214,0.03134,0.0012206,148.06,0.0011976,-1.0459,-0.26083
-0.056307,0.010468,0.0015608,151.59,0.0013471,-1.0487,-0.29375
-0.058172,0.011903,-0.0041373,151.03,0.0014968,-1.0513,-0.32685
-0.056847,0.02514,0.00029858,149.62,0.0016464,-1.0537,-0.3601
-0.056884,0.01544,-0.003754,150.18,0.001796,-1.0561,-0.39351
-0.058888,0.031192,-0.0082346,149.42,0.0019453,-1.0582,-0.42706
-0.058637,0.031066,0.00084687,148.67,0.0020943,-1.0602,-0.46076
-0.058118,0.0050105,-0.0091173,150.87,0.0022429,-1.0621,-0.4946
-0.060031,0.013906,-0.0028325,148.53,0.0023909,-1.0637,-0.52858
-0.058448,0.012753,-0.0092401,150.1,0.0025383,-1.0653,-0.56268
-0.060358,0.011132,0.0023789,150.2,0.002685,-1.0666,-0.5969
-0.0568,0.024514,-0.0056158,148.13,0.0028308,-1.0679,-0.63124
-0.058642,0.0080955,-0.0010803,152.02,0.0029757,-1.0689,-0.6657
-0.059474,0.034173,-0.0026165,149.62,0.0031195,-1.0698,-0.70026
-0.057413,0.024209,0.0005133,149.42,0.0032622,-1.0705,-0.73493
-0.057675,0.033355,-0.0041652,150.54,0.0034035,-1.0711,-0.76969
-0.058142,0.019404,-0.0065303,152.08,0.0035435,-1.0715,-0.80454
-0.056292,0.024887,-0.011047,150.41,0.0036819,-1.0717,-0.83947
-0.058158,0.014777,-0.0046887,151.04,0.0038188,-1.0717,-0.87449
-0.058766,0.0062693,0.00044831,151.29,0.0039539,-1.0716,-0.90958
-0.058313,0.025851,-0.011289,150.59,0.0040873,-1.0714,-0.94474
-0.059374,0.02662,-0.0052481,151.03,0.0042186,-1.0709,-0.97996
-0.056485,0.015857,-0.010213,151.53,0.004348,-1.0703,-1.0152
-0.060577,0.031144,-0.0067985,150.19,0.0044751,-1.0695,-1.0506
-0.059699,0.02082,-0.0051031,150.46,0.0046,-1.0686,-1.086
-0.058682,0.008584,-0.0037048,148.58,0.0047225,-1.0675,-1.1214
-0.057714,0.0010272,-0.0022573,149.19,0.0048426,-1.0662,-1.1568
-0.058642,0.033046,-0.0070039,150.66,0.00496,-1.0647,-1.1923
-0.056924,0.0041797,-0.011425,149.61,0.0050747,-1.0631,-1.2278
-0.056221,0.0033043,-0.011119,152.05,0.0051866,-1.0613,-1.2633
-0.060625,0.0043897,-0.0019857,151.95,0.0052955,-1.0593,-1.2989
-0.05854,0.015185,-0.0011428,151.16,0.0054015,-1.0572,-1.3344
-0.060605,0.028976,-0.0074436,150.02,0.0055042,-1.0549,-1.3699
-0.05753,0.016693,0.00026958,152.06,0.0056037,-1.0524,-1.4055
-0.056372,0.0080138,-0.0021081,148.79,0.0056998,-1.0497,-1.441
-0.060724,0.004007,-0.010357,150.46,0.0057925,-1.0469,-1.4765
-0.057287,0.0029537,-0.0088068,150.56,0.0058816,-1.0438,-1.512
-0.059376,0.014702,-0.01106,149.56,0.0059669,-1.0407,-1.5474
-0.056421,0.030251,-0.0028205,149.14,0.0060485,-1.0373,-1.5828
-0.058613,0.023204,-0.0087917,151.72,0.0061262,-1.0337,-1.6182
-0.057948,0.028141,-0.0064511,150.74,0.0061999,-1.03,-1.6535
-0.060129,0.020335,-0.010556,150.06,0.0062696,-1.0261,-1.6888
-0.056568,0.013498,-0.0038657,151.53,0.006335,-1.0221,-1.724
-0.056961,-0.0013058,-0.010896,149.21,0.0063961,-1.0178,-1.7592
-0.06074,0.0028068,-0.0095575,151.65,0.0064529,-1.0134,-1.7942
-0.058106,0.028315,-0.0062315,149.52,0.0065051,-1.0088,-1.8292
-0.059098,0.013096,-0.0068864,149.41,0.0065528,-1.004,-1.8642
-0.058465,0.019854,-0.0065664,151.97,0.0065959,-0.99908,-1.899
-0.060742,0.021342,-0.010288,151.75,0.0066342,-0.99396,-1.9337
-0.057484,0.027114,-0.0069788,149.27,0.0066677,-0.98866,-1.9683
-0.060378,0.0070543,-0.0053216,151.04,0.0066962,-0.98318,-2.0029
-0.058676,0.0035169,-0.0076843,148.75,0.0067198,-0.97753,-2.0373
-0.057026,0.0083198,-0.0085067,151.3,0.0067383,-0.9717,-2.0716
-0.057985,0.018561,-0.0061986,151.98,0.0067516,-0.9657,-2.1057
-0.057126,0.022293,-0.00090135,150.88,0.0067598,-0.95952,-2.1398
-0.057366,0.016931,-0.0050998,148.62,0.0067626,-0.95316,-2.1737
-0.058873,-0.0026207,-0.0023668,148.77,0.0067601,-0.94663,-2.2075
-0.059868,0.011881,-0.011331,148.93,0.0067522,-0.93993,-2.2411
-0.060753,-0.00015067,-0.0067565,151.87,0.0067388,-0.93305,-2.2745
-0.059632,0.0055435,-0.013582,148.86,0.0067199,-0.926,-2.3078
-0.058618,0.012904,-0.0059987,149.15,0.0066953,-0.91877,-2.341
-0.057458,0.0017019,-0.0060568,151.62,0.0066651,-0.91137,-2.3739
-0.05787,0.00017009,-0.010189,150.55,0.0066292,-0.9038,-2.4067
-0.060258,0.021191,-0.010647,148.05,0.0065876,-0.89605,-2.4393
-0.05767,-0.0019979,-0.0091029,148.56,0.0065402,-0.88813,-2.4717
-0.056908,0.014432,-0.0033005,150.34,0.006487,-0.88004,-2.5039
-0.059305,0.015426,-0.012299,150.54,0.0064279,-0.87178,-2.536
-0.057312,0.0056607,-0.011212,148.37,0.0063628,-0.86335,-2.5678
-0.058781,0.011579,-0.006138,150.56,0.0062919,-0.85475,-2.5994
-0.060273,0.0097356,-0.0069694,148.9,0.006215,-0.84597,-2.6308
-0.061098,0.012829,-0.011277,151.37,0.0061321,-0.83703,-2.6619
-0.057856,0.010913,-0.0138,150.33,0.0060432,-0.82792,-2.6929
-0.058332,0.014986,-0.01308,150.48,0.0059483,-0.81864,-2.7236
-0.057053,0.013172,-0.0059697,149.42,0.0058473,-0.8092,-2.754
-0.059339,0.0092433,-0.0080453,149.05,0.0057403,-0.79958,-2.7843
-0.060281,0.0069869,-0.0047429,149.41,0.0056272,-0.78981,-2.8142
-0.060664,0.020356,-0.0015647,147.97,0.005508,-0.77986,-2.8439
-0.057937,0.0026183,-0.0074429,150.22,0.0053827,-0.76975,-2.8734
-0.059795,0.019953,-0.013392,149.57,0.0052514,-0.75948,-2.9026
-0.060271,0.017085,-0.01194,148.01,0.0051139,-0.74905,-2.9315
-0.058004,0.020983,-0.0096856,149.69,0.0049703,-0.73845,-2.9601
-0.059709,-0.0024523,-0.010133,148.08,0.0048207,-0.72769,-2.9885
-0.06118,0.021892,-0.0022005,150.64,0.0046649,-0.71677,-3.0166
-0.058199,0.017303,-0.0097765,151.59,0.0045031,-0.70569,-3.0443
-0.06003,-0.00057606,-0.012677,151.09,0.0043351,-0.69445,-3.0718
-0.060457,0.0034003,-0.014323,149.14,0.0041611,-0.68306,-3.099
-0.057442,0.013176,-0.0070617,148.62,0.003981,-0.67151,-3.1259
-0.060898,-0.0078231,-0.014042,149.07,0.0037949,-0.6598,-3.1524
-0.057847,-0.011156,-0.011601,150.3,0.0036027,-0.64794,-3.1787
-0.059422,0.018017,-0.015441,150.81,0.0034044,-0.63592,-3.2046
-0.060236,-0.0072443,-0.0073146,149.96,0.0032003,-0.62376,-3.2302
-0.05901,-0.0040084,-0.0057018,149.75,0.0029904,-0.61144,-3.2554
-0.060774,-0.0062718,-0.0098887,149.62,0.0027749,-0.59897,-3.2804
-0.058245,0.012474,-0.010335,149.2,0.0025538,-0.58635,-3.3049
-0.059206,-0.0032706,-0.0060572,151.5,0.0023271,-0.57358,-3.3292
-0.057908,-0.010248,-0.013147,148.12,0.0020948,-0.56067,-3.3531
-0.059594,-0.006882,-0.014948,150.63,0.001857,-0.54761,-3.3766
-0.059181,-0.0035487,-0.0095386,150.64,0.0016138,-0.53441,-3.3998
-0.061762,-0.001351,-0.010506,151.31,0.0013653,-0.52106,-3.4226
-0.059125,-0.0078248,-0.01049,149.68,0.0011114,-0.50757,-3.445
-0.061005,0.0071466,-0.0083979,148.08,0.00085227,-0.49394,-3.4671
-0.05887,0.01495,-0.0062371,150.35,0.000588,-0.48018,-3.4888
-0.059458,-0.010589,-0.0088544,150.83,0.00031866,-0.46627,-3.5101
-0.058481,0.014747,-0.0036972,150.37,4.4331e-05,-0.45223,-3.531
-0.058392,0.011403,-0.016181,149.67,-0.00023489,-0.43805,-3.5515
-0.058257,0.002352,-0.014488,151.9,-0.00051892,-0.42374,-3.5717
-0.060652,-0.0020159,-0.0038654,151.94,-0.00080765,-0.4093,-3.5914
-0.06054,-0.0049161,-0.012322,148.17,-0.001101,-0.39472,-3.6108
-0.061723,0.0014963,-0.010956,148.92,-0.0013988,-0.38002,-3.6297
-0.061228,5.3596e-05,-0.0097449,149.78,-0.001701,-0.36519,-3.6482
-0.060159,-0.010246,-0.0087009,149.99,-0.0020075,-0.35023,-3.6663
-0.061245,-0.0143,-0.0078745,149.53,-0.0023181,-0.33515,-3.684
-0.060057,-0.015068,-0.0049499,148.01,-0.0026328,-0.31995,-3.7013
-0.059157,-0.016608,-0.0074511,148.43,-0.0029514,-0.30462,-3.7182
-0.058094,0.0053323,-0.011016,147.97,-0.0032737,-0.28917,-3.7346
-0.05928,0.0039878,-0.0063169,149.27,-0.0035997,-0.27361,-3.7506
-0.059276,-0.02002,-0.0038851,149.55,-0.0039293,-0.25793,-3.7662
-0.061253,-0.020611,-0.0061271,150.71,-0.0042622,-0.24213,-3.7813
-0.059812,0.00054721,-0.0075711,151.11,-0.0045984,-0.22622,-3.796
-0.060873,-0.0088036,-0.011942,148.13,-0.0049377,-0.2102,-3.8103
-0.062208,0.002982,-0.010344,150.78,-0.00528,-0.19407,-3.8241
-0.061221,-0.012168,-0.008732,148.55,-0.0056251,-0.17783,-3.8374
-0.061848,-0.019764,-0.016198,150.81,-0.0059729,-0.16149,-3.8503
-0.058874,-0.0028161,-0.013753,148.72,-0.0063232,-0.14504,-3.8628
-0.058718,0.0074413,-0.014147,149.84,-0.0066759,-0.12848,-3.8747
-0.061225,-0.023606,-0.0095725,150.46,-0.0070309,-0.11183,-3.8863
-0.058783,0.0079009,-0.010246,148.8,-0.0073879,-0.095079,-3.8973
-0.058479,-0.0089961,-0.011126,149.1,-0.0077468,-0.078229,-3.9079
-0.062152,-0.000732,-0.0099638,149.43,-0.0081075,-0.061285,-3.9181
-0.05927,0.0037179,-0.0073094,149.71,-0.0084698,-0.044247,-3.9277
-0.059046,0.0071081,-0.013587,149.25,-0.0088336,-0.027117,-3.9369
-0.058835,-0.013526,-0.015449,148.66,-0.0091986,-0.0098985,-3.9456
-0.059806,-0.018779,-0.016244,150.79,-0.0095647,0.007408,-3.9539
-0.062464,-0.022543,-0.0097324,149.54,-0.0099317,0.0248,-3.9616
-0.062135,-0.019318,-0.0042392,150.51,-0.0103,0.042276,-3.9689
-0.061533,-0.00063936,-0.013762,149.55,-0.010668,0.059833,-3.9757
-0.059768,-0.025199,-0.0074288,150.76,-0.011037,0.07747,-3.982
-0.061646,-0.0017483,-0.010848,148.68,-0.011406,0.095184,-3.9878
-0.062682,-0.012094,-0.011633,150.91,-0.011775,0.11297,-3.9931
